shop_num,cash_num,cheque_id,date,product,category,quantity,price,discount_perc
3,2,cheque_№-7361141407,2025-03-14 12:45:08,Набор губок для мытья посуды,Бытовая химия,9,2609,10
3,2,cheque_№-2996392412,2025-04-29 18:35:38,Средство для ухода за стеклом,Инструмент,7,870,0
3,2,cheque_№-9187299602,2025-05-28 23:47:52,Набор посуды для кухни,Кухонные принадлежности,6,411,20
3,2,cheque_№-9726365426,2025-01-25 01:53:54,Салфетка из микрофибры,Кухонные принадлежности,2,3794,0
3,2,cheque_№-4857185018,2025-05-17 01:27:01,Набор отверток,Бытовая химия,7,975,15
3,2,cheque_№-9549132601,2025-05-17 19:59:42,Средство для дезинфекции,Кухонные принадлежности,7,1011,15
3,2,cheque_№-7160221317,2025-01-19 15:58:50,Щётка для чистки,Инструмент,2,2227,10
3,2,cheque_№-4394280339,2025-01-27 02:21:52,Щётка для чистки,Кухонные принадлежности,2,967,0
3,2,cheque_№-7958929611,2025-03-22 19:39:23,Полироль для мебели,Инструмент,7,2834,10
3,2,cheque_№-6079508814,2025-05-29 03:36:24,Набор инструментов для мелкого ремонта,Кухонные принадлежности,6,4452,0
3,2,cheque_№-4185225122,2025-01-13 01:31:49,Набор отверток,Бытовая химия,2,589,5
3,2,cheque_№-9316242842,2025-02-21 07:54:32,Средство для ухода за стеклом,Инструмент,9,3920,5
3,2,cheque_№-8489596705,2025-02-23 19:51:42,Ароматизатор воздуха,Бытовая химия,9,772,5
3,2,cheque_№-7994067685,2025-05-16 02:19:34,Набор отверток,Бытовая химия,4,4384,5
3,2,cheque_№-5290669931,2025-03-30 21:52:15,Набор губок для мытья посуды,Кухонные принадлежности,9,2675,10
3,2,cheque_№-4894964891,2025-01-08 13:48:48,Шуруповерт,Инструмент,7,1246,20
3,2,cheque_№-8342771266,2025-03-01 17:07:02,Шуруповерт,Инструмент,7,4212,10
3,2,cheque_№-3610324988,2025-06-15 19:24:59,Набор губок для мытья посуды,Бытовая химия,1,3087,15
3,2,cheque_№-7574032334,2025-05-06 00:29:19,Набор посуды для кухни,Инструмент,7,2518,5
3,2,cheque_№-8437803867,2025-01-07 22:09:36,Салфетка из микрофибры,Бытовая химия,4,3356,20
3,2,cheque_№-0286055497,2025-01-20 06:50:38,Полироль для мебели,Бытовая химия,7,2686,0
3,2,cheque_№-1361674710,2025-03-29 04:51:26,Набор кухоных ножей,Кухонные принадлежности,2,1060,5
3,2,cheque_№-2323212015,2025-02-15 09:52:15,Полироль для мебели,Инструмент,4,4779,5
3,2,cheque_№-2919246435,2025-04-03 07:36:33,Ароматизатор воздуха,Кухонные принадлежности,9,3813,10
3,2,cheque_№-4187222564,2025-05-21 11:17:49,Набор отверток,Кухонные принадлежности,1,663,15
3,2,cheque_№-6933108648,2025-03-31 17:53:24,Салфетка из микрофибры,Бытовая химия,10,4708,5
3,2,cheque_№-5327122612,2025-03-27 02:51:32,Средство для ухода за стеклом,Кухонные принадлежности,5,3056,20
3,2,cheque_№-6535595271,2025-03-30 03:41:05,Набор губок для мытья посуды,Инструмент,8,4321,20
3,2,cheque_№-8295673740,2025-06-03 12:58:36,Набор губок для мытья посуды,Инструмент,5,2429,10
3,2,cheque_№-5875123260,2025-06-10 17:28:31,Средство для удаления пятен,Кухонные принадлежности,5,1504,20
3,2,cheque_№-6626324480,2025-01-23 20:59:50,Экологичный стиральный порошок,Кухонные принадлежности,4,4685,10
3,2,cheque_№-6548023355,2025-05-10 08:48:44,Набор отверток,Бытовая химия,3,775,0
3,2,cheque_№-9021507265,2025-06-14 04:33:04,Набор отверток,Кухонные принадлежности,5,2052,15
3,2,cheque_№-5200736699,2025-05-17 04:52:23,Набор посуды для кухни,Бытовая химия,7,4249,10
3,2,cheque_№-9742691127,2025-05-09 20:11:52,Средство для ухода за полами,Инструмент,5,3977,15
3,2,cheque_№-0237030872,2025-04-20 05:28:01,Средство для удаления пятен,Бытовая химия,6,874,15
