shop_num,cash_num,cheque_id,date,product,category,quantity,price,discount_perc
9,3,cheque_№-8434500724,2025-01-03 18:18:46,Средство для ухода за стеклом,Бытовая химия,6,706,15
9,3,cheque_№-0236416867,2025-02-20 23:21:24,Набор отверток,Кухонные принадлежности,1,3505,15
9,3,cheque_№-1950817082,2025-04-17 05:28:43,Экологичный стиральный порошок,Инструмент,7,4259,10
9,3,cheque_№-9292269438,2025-03-11 04:19:47,Набор отверток,Бытовая химия,9,4657,15
9,3,cheque_№-1766993313,2025-03-08 22:34:14,Полироль для мебели,Бытовая химия,9,4140,15
9,3,cheque_№-3461648948,2025-02-06 11:42:32,Средство для удаления пятен,Инструмент,4,3787,0
9,3,cheque_№-2292236434,2025-04-25 11:02:56,Средство для ухода за стеклом,Инструмент,1,2959,15
9,3,cheque_№-4370191430,2025-02-23 17:57:29,Набор посуды для кухни,Бытовая химия,5,4562,20
9,3,cheque_№-0182914618,2025-05-11 05:38:36,Набор посуды для кухни,Кухонные принадлежности,6,1793,0
9,3,cheque_№-0954170553,2025-01-25 02:59:44,Средство для ухода за полами,Инструмент,5,4923,10
9,3,cheque_№-7970909735,2025-01-11 09:01:35,Набор инструментов для мелкого ремонта,Кухонные принадлежности,3,4463,10
9,3,cheque_№-0190100150,2025-04-12 09:29:36,Средство для дезинфекции,Бытовая химия,10,993,20
9,3,cheque_№-0246819597,2025-02-25 05:08:50,Щётка для чистки,Бытовая химия,8,2003,20
9,3,cheque_№-3337959315,2025-06-14 15:57:02,Средство для ухода за стеклом,Кухонные принадлежности,4,4184,15
9,3,cheque_№-7168787737,2025-04-23 01:10:35,Средство для ухода за стеклом,Инструмент,1,3093,10
9,3,cheque_№-6790796277,2025-04-17 00:21:44,Полироль для мебели,Кухонные принадлежности,7,231,5
9,3,cheque_№-5684107557,2025-06-18 20:44:58,Набор посуды для кухни,Кухонные принадлежности,8,791,15
9,3,cheque_№-2814502399,2025-01-19 16:16:11,Шуруповерт,Кухонные принадлежности,1,756,5
9,3,cheque_№-6048278349,2025-01-20 14:37:51,Экологичный стиральный порошок,Бытовая химия,10,473,5
9,3,cheque_№-3580679826,2025-05-31 01:41:32,Средство для дезинфекции,Инструмент,9,4034,0
9,3,cheque_№-2227582413,2025-01-13 00:49:06,Шуруповерт,Кухонные принадлежности,8,2000,10
9,3,cheque_№-5916044446,2025-01-04 16:29:39,Средство для удаления пятен,Кухонные принадлежности,5,2281,0
9,3,cheque_№-3038784769,2025-04-24 10:24:42,Набор посуды для кухни,Кухонные принадлежности,5,3885,20
9,3,cheque_№-3534576463,2025-04-05 18:39:56,Шуруповерт,Инструмент,6,898,5
9,3,cheque_№-7144995538,2025-04-17 11:59:46,Салфетка из микрофибры,Инструмент,2,4811,10
9,3,cheque_№-5557198225,2025-03-24 08:07:14,Средство для ухода за стеклом,Кухонные принадлежности,10,1565,0
9,3,cheque_№-6620282186,2025-04-18 03:16:24,Полироль для мебели,Кухонные принадлежности,4,1104,20
9,3,cheque_№-7368081497,2025-05-25 07:52:42,Набор инструментов для мелкого ремонта,Бытовая химия,3,2430,15
9,3,cheque_№-7203631032,2025-05-22 00:50:23,Набор губок для мытья посуды,Бытовая химия,7,3589,10
9,3,cheque_№-2227548874,2025-04-17 19:54:11,Набор кухоных ножей,Инструмент,7,3838,20
9,3,cheque_№-2438212079,2025-05-02 10:31:09,Экологичный стиральный порошок,Кухонные принадлежности,5,2130,0
9,3,cheque_№-7696858196,2025-04-29 17:38:35,Средство для очистки канализационных труб,Кухонные принадлежности,6,1837,5
9,3,cheque_№-5293412319,2025-04-26 22:17:58,Средство для ухода за полами,Инструмент,1,1571,20
9,3,cheque_№-8686953180,2025-03-25 10:00:44,Средство для ухода за полами,Инструмент,7,4367,5
