shop_num,cash_num,cheque_id,date,product,category,quantity,price,discount_perc
10,1,cheque_№-0275546103,2025-05-11 18:48:43,Набор посуды для кухни,Инструмент,9,3783,15
10,1,cheque_№-6169791741,2025-04-25 09:44:55,Набор губок для мытья посуды,Инструмент,10,4310,20
10,1,cheque_№-5659140296,2025-01-23 01:42:10,Средство для очистки канализационных труб,Кухонные принадлежности,4,2336,15
10,1,cheque_№-1082836684,2025-03-03 14:54:40,Набор инструментов для мелкого ремонта,Кухонные принадлежности,10,1745,0
10,1,cheque_№-5723574763,2025-03-28 00:27:34,Шуруповерт,Бытовая химия,3,4773,20
10,1,cheque_№-5557970132,2025-03-20 00:55:56,Набор кухоных ножей,Кухонные принадлежности,1,1335,5
10,1,cheque_№-5958380225,2025-05-27 12:04:13,Полироль для мебели,Инструмент,7,4420,5
10,1,cheque_№-5440598190,2025-03-01 06:20:51,Экологичный стиральный порошок,Кухонные принадлежности,6,1775,20
10,1,cheque_№-4951729636,2025-05-31 14:01:35,Набор отверток,Инструмент,7,3578,10
10,1,cheque_№-0993288444,2025-05-23 15:06:39,Набор отверток,Инструмент,9,3694,20
10,1,cheque_№-7398990631,2025-05-14 16:13:53,Щётка для чистки,Бытовая химия,4,2140,10
10,1,cheque_№-2645895977,2025-01-26 03:24:42,Набор отверток,Инструмент,3,2316,20
10,1,cheque_№-2899557074,2025-02-06 09:58:06,Набор отверток,Инструмент,9,2071,20
10,1,cheque_№-8560441299,2025-05-11 04:33:56,Средство для ухода за стеклом,Инструмент,4,667,15
10,1,cheque_№-5907727388,2025-04-06 22:15:38,Набор инструментов для мелкого ремонта,Кухонные принадлежности,7,4054,10
10,1,cheque_№-2839673973,2025-01-07 07:30:13,Полироль для мебели,Кухонные принадлежности,6,1037,10
10,1,cheque_№-0744686943,2025-04-21 17:16:09,Средство для очистки канализационных труб,Инструмент,3,310,0
10,1,cheque_№-2005759766,2025-01-08 19:46:12,Полироль для мебели,Кухонные принадлежности,10,4348,5
10,1,cheque_№-2189587152,2025-03-07 11:32:58,Набор отверток,Кухонные принадлежности,1,2360,10
10,1,cheque_№-4287338965,2025-04-03 21:27:56,Средство для ухода за полами,Кухонные принадлежности,8,3993,5
10,1,cheque_№-8559710966,2025-05-01 10:13:05,Средство для ухода за стеклом,Кухонные принадлежности,2,1681,10
10,1,cheque_№-6049507118,2025-05-13 11:20:39,Полироль для мебели,Кухонные принадлежности,2,3725,10
10,1,cheque_№-2894868825,2025-06-10 13:07:47,Средство для ухода за полами,Инструмент,5,2169,15
10,1,cheque_№-5562333121,2025-06-14 20:13:46,Набор инструментов для мелкого ремонта,Бытовая химия,8,3272,20
10,1,cheque_№-4024554121,2025-01-31 11:32:58,Шуруповерт,Бытовая химия,1,2336,0
10,1,cheque_№-7874193068,2025-05-04 06:36:04,Набор инструментов для мелкого ремонта,Бытовая химия,6,894,20
10,1,cheque_№-2086500837,2025-01-20 22:51:30,Щётка для чистки,Бытовая химия,10,2189,5
10,1,cheque_№-7901241781,2025-01-22 08:44:18,Щётка для чистки,Инструмент,8,1299,5
10,1,cheque_№-6310123541,2025-02-25 07:18:45,Набор посуды для кухни,Бытовая химия,7,4541,20
10,1,cheque_№-8856052118,2025-05-28 12:30:23,Набор кухоных ножей,Кухонные принадлежности,10,3427,0
10,1,cheque_№-6461813533,2025-06-02 19:11:40,Набор кухоных ножей,Бытовая химия,4,1815,0
10,1,cheque_№-7308027936,2025-01-30 06:46:24,Набор отверток,Инструмент,1,3444,0
10,1,cheque_№-6520747339,2025-04-19 00:17:21,Полироль для мебели,Бытовая химия,10,3096,20
10,1,cheque_№-8588989394,2025-04-01 17:56:22,Средство для дезинфекции,Инструмент,5,1747,10
10,1,cheque_№-2319357948,2025-02-01 09:02:45,Салфетка из микрофибры,Бытовая химия,3,4311,0
