shop_num,cash_num,cheque_id,date,product,category,quantity,price,discount_perc
1,2,cheque_№-9002341565,2025-05-02 13:19:07,Набор губок для мытья посуды,Бытовая химия,4,1977,20
1,2,cheque_№-1795028663,2025-05-10 11:50:31,Полироль для мебели,Инструмент,2,3879,15
1,2,cheque_№-3909060442,2025-03-03 23:49:24,Салфетка из микрофибры,Бытовая химия,5,1749,20
1,2,cheque_№-8771449182,2025-06-09 18:28:43,Набор инструментов для мелкого ремонта,Инструмент,6,1317,5
1,2,cheque_№-5518071199,2025-06-17 06:00:48,Экологичный стиральный порошок,Кухонные принадлежности,8,859,10
1,2,cheque_№-0888237797,2025-04-05 00:05:32,Набор отверток,Кухонные принадлежности,4,998,20
1,2,cheque_№-2932940082,2025-02-03 15:25:47,Набор отверток,Инструмент,2,1645,20
1,2,cheque_№-3421682627,2025-06-01 02:08:21,Полироль для мебели,Инструмент,2,183,15
1,2,cheque_№-4563592110,2025-01-16 09:33:26,Полироль для мебели,Инструмент,1,4316,5
1,2,cheque_№-2020039201,2025-04-04 12:54:14,Набор инструментов для мелкого ремонта,Кухонные принадлежности,10,1871,0
1,2,cheque_№-6051696010,2025-02-11 22:37:14,Набор губок для мытья посуды,Кухонные принадлежности,10,4300,0
1,2,cheque_№-3345251995,2025-03-18 18:51:44,Полироль для мебели,Кухонные принадлежности,5,4738,10
1,2,cheque_№-8041250868,2025-05-20 05:25:46,Набор отверток,Инструмент,3,2122,0
1,2,cheque_№-2116512845,2025-05-31 18:48:44,Набор кухоных ножей,Бытовая химия,7,4668,15
1,2,cheque_№-4867043536,2025-01-17 10:32:55,Средство для ухода за стеклом,Бытовая химия,10,392,10
1,2,cheque_№-1455520522,2025-03-25 15:23:50,Набор губок для мытья посуды,Бытовая химия,7,246,15
1,2,cheque_№-3605140405,2025-03-15 21:13:20,Средство для ухода за стеклом,Кухонные принадлежности,3,2420,20
1,2,cheque_№-0881168581,2025-03-08 09:42:48,Средство для очистки канализационных труб,Кухонные принадлежности,2,3490,10
1,2,cheque_№-4570838650,2025-04-01 15:02:58,Щётка для чистки,Бытовая химия,10,1495,0
1,2,cheque_№-1298229697,2025-04-14 20:22:35,Набор кухоных ножей,Инструмент,10,1750,5
1,2,cheque_№-9789823282,2025-03-11 10:07:05,Набор кухоных ножей,Кухонные принадлежности,10,3008,20
1,2,cheque_№-3416678928,2025-03-31 17:47:33,Экологичный стиральный порошок,Кухонные принадлежности,1,3034,0
1,2,cheque_№-2808580387,2025-04-12 14:29:09,Салфетка из микрофибры,Бытовая химия,2,3535,0
1,2,cheque_№-0074512239,2025-04-24 14:08:05,Салфетка из микрофибры,Инструмент,4,1084,5
1,2,cheque_№-5950666222,2025-03-10 05:15:46,Набор посуды для кухни,Кухонные принадлежности,9,2689,5
1,2,cheque_№-0650669925,2025-01-15 11:08:41,Набор посуды для кухни,Бытовая химия,10,4832,10
1,2,cheque_№-9458739774,2025-05-04 01:01:05,Ароматизатор воздуха,Инструмент,9,4456,5
1,2,cheque_№-1121764066,2025-06-07 14:06:14,Средство для ухода за стеклом,Бытовая химия,6,4699,0
1,2,cheque_№-8666793207,2025-05-10 05:49:02,Средство для дезинфекции,Бытовая химия,4,2438,10
1,2,cheque_№-1011159190,2025-02-03 14:46:05,Салфетка из микрофибры,Бытовая химия,9,726,5
1,2,cheque_№-5004642570,2025-04-20 17:27:26,Набор посуды для кухни,Бытовая химия,2,2232,0
