shop_num,cash_num,cheque_id,date,product,category,quantity,price,discount_perc
9,1,cheque_№-8422440865,2025-04-03 07:05:02,Средство для дезинфекции,Бытовая химия,6,754,20
9,1,cheque_№-0369003505,2025-03-13 00:26:29,Полироль для мебели,Кухонные принадлежности,3,2490,20
9,1,cheque_№-2631481575,2025-04-17 16:44:23,Средство для ухода за стеклом,Бытовая химия,9,3385,5
9,1,cheque_№-6136574861,2025-04-28 07:09:43,Средство для очистки канализационных труб,Бытовая химия,7,3145,0
9,1,cheque_№-9851471626,2025-05-16 15:51:15,Экологичный стиральный порошок,Инструмент,9,707,5
9,1,cheque_№-8807527285,2025-01-07 14:56:56,Салфетка из микрофибры,Бытовая химия,10,594,0
9,1,cheque_№-6888832060,2025-06-16 13:15:44,Средство для ухода за полами,Кухонные принадлежности,6,1054,10
9,1,cheque_№-8992162509,2025-05-03 22:07:34,Набор губок для мытья посуды,Кухонные принадлежности,5,228,0
9,1,cheque_№-8155905546,2025-06-10 17:31:42,Набор кухоных ножей,Бытовая химия,3,1727,5
9,1,cheque_№-6250762998,2025-01-17 15:01:21,Экологичный стиральный порошок,Инструмент,7,1153,10
9,1,cheque_№-5634690559,2025-01-21 14:03:30,Ароматизатор воздуха,Кухонные принадлежности,8,4256,15
9,1,cheque_№-7810148738,2025-06-12 14:59:44,Средство для ухода за полами,Бытовая химия,2,2408,0
9,1,cheque_№-1615639954,2025-06-17 17:30:54,Салфетка из микрофибры,Бытовая химия,8,466,5
9,1,cheque_№-7067843887,2025-04-02 15:21:24,Полироль для мебели,Кухонные принадлежности,1,2604,5
9,1,cheque_№-3790051007,2025-01-10 13:27:55,Полироль для мебели,Бытовая химия,10,3070,20
9,1,cheque_№-3129992482,2025-01-05 20:58:46,Набор посуды для кухни,Кухонные принадлежности,10,481,15
9,1,cheque_№-9142218006,2025-04-07 20:40:22,Щётка для чистки,Бытовая химия,8,2877,5
9,1,cheque_№-7234118848,2025-02-04 19:51:08,Средство для очистки канализационных труб,Кухонные принадлежности,9,114,5
9,1,cheque_№-4017932126,2025-03-21 09:42:33,Набор посуды для кухни,Бытовая химия,8,2576,5
9,1,cheque_№-1768600758,2025-04-11 09:55:45,Средство для ухода за стеклом,Бытовая химия,4,2196,15
9,1,cheque_№-0691727876,2025-01-29 15:28:26,Набор кухоных ножей,Бытовая химия,7,2573,5
9,1,cheque_№-6986036095,2025-05-11 01:20:07,Набор кухоных ножей,Кухонные принадлежности,1,1199,5
9,1,cheque_№-2766200635,2025-01-09 09:31:42,Средство для очистки канализационных труб,Инструмент,2,4319,10
9,1,cheque_№-3229374713,2025-04-15 19:54:28,Ароматизатор воздуха,Инструмент,7,4669,20
9,1,cheque_№-9950395183,2025-02-28 11:24:48,Средство для очистки канализационных труб,Кухонные принадлежности,8,147,15
9,1,cheque_№-0822635106,2025-04-11 03:32:47,Ароматизатор воздуха,Бытовая химия,8,128,10
9,1,cheque_№-9491884626,2025-01-17 06:22:03,Набор посуды для кухни,Бытовая химия,9,4503,20
9,1,cheque_№-7556429446,2025-05-31 07:44:13,Шуруповерт,Инструмент,5,4111,20
9,1,cheque_№-4154886261,2025-04-28 00:34:52,Средство для ухода за стеклом,Инструмент,5,2295,5
9,1,cheque_№-7091915890,2025-01-03 15:45:39,Средство для ухода за полами,Инструмент,2,4956,0
9,1,cheque_№-5029990876,2025-05-02 23:25:53,Набор посуды для кухни,Бытовая химия,3,3228,20
