shop_num,cash_num,cheque_id,date,product,category,quantity,price,discount_perc
2,2,cheque_№-2119457752,2025-05-08 02:43:11,Ароматизатор воздуха,Инструмент,1,453,10
2,2,cheque_№-1564461225,2025-05-15 22:28:23,Средство для ухода за полами,Кухонные принадлежности,10,3040,10
2,2,cheque_№-9220602770,2025-01-23 02:29:23,Средство для удаления пятен,Инструмент,2,2678,5
2,2,cheque_№-1278176541,2025-03-11 18:54:25,Шуруповерт,Бытовая химия,9,1111,0
2,2,cheque_№-1065350063,2025-05-10 15:44:00,Ароматизатор воздуха,Инструмент,2,4692,5
2,2,cheque_№-5678994353,2025-03-02 03:24:09,Набор кухоных ножей,Бытовая химия,5,2420,20
2,2,cheque_№-3646557158,2025-04-25 09:50:33,Набор посуды для кухни,Инструмент,4,2510,20
2,2,cheque_№-9082533599,2025-01-13 16:55:43,Полироль для мебели,Инструмент,1,3402,5
2,2,cheque_№-6562351056,2025-05-25 15:09:39,Шуруповерт,Кухонные принадлежности,1,3516,20
2,2,cheque_№-4552542077,2025-05-10 05:58:41,Салфетка из микрофибры,Бытовая химия,5,1656,15
2,2,cheque_№-2110449211,2025-04-05 15:07:11,Средство для дезинфекции,Инструмент,5,2957,20
2,2,cheque_№-2112345414,2025-03-05 05:12:25,Экологичный стиральный порошок,Бытовая химия,2,3619,5
2,2,cheque_№-7561532991,2025-05-22 20:30:50,Набор отверток,Кухонные принадлежности,7,3506,10
2,2,cheque_№-6582498010,2025-05-23 09:04:05,Набор инструментов для мелкого ремонта,Инструмент,8,3073,15
2,2,cheque_№-4075584652,2025-02-20 23:30:39,Средство для очистки канализационных труб,Бытовая химия,4,4377,10
2,2,cheque_№-0278049009,2025-01-26 01:12:33,Полироль для мебели,Инструмент,5,1375,5
2,2,cheque_№-8834005509,2025-02-28 18:19:23,Средство для ухода за полами,Бытовая химия,4,1429,10
2,2,cheque_№-0985537376,2025-04-28 10:16:42,Салфетка из микрофибры,Инструмент,7,1020,15
2,2,cheque_№-0388409657,2025-04-03 09:08:53,Средство для дезинфекции,Бытовая химия,6,2292,15
2,2,cheque_№-9587255640,2025-03-12 02:24:29,Набор инструментов для мелкого ремонта,Инструмент,1,4728,5
2,2,cheque_№-7769236498,2025-01-26 21:18:52,Экологичный стиральный порошок,Инструмент,2,4708,20
2,2,cheque_№-7418948634,2025-02-13 07:25:33,Салфетка из микрофибры,Инструмент,4,1919,10
2,2,cheque_№-7144208261,2025-05-28 15:16:06,Салфетка из микрофибры,Инструмент,8,1839,10
2,2,cheque_№-8100365164,2025-03-16 00:51:01,Набор кухоных ножей,Кухонные принадлежности,1,1869,15
2,2,cheque_№-9360073632,2025-02-05 15:53:47,Набор кухоных ножей,Инструмент,3,545,20
2,2,cheque_№-8213312454,2025-04-09 21:16:32,Набор губок для мытья посуды,Бытовая химия,5,1100,20
2,2,cheque_№-3066384007,2025-04-14 13:33:01,Ароматизатор воздуха,Бытовая химия,6,1772,10
2,2,cheque_№-9925270256,2025-01-19 08:09:20,Средство для удаления пятен,Бытовая химия,6,1422,0
2,2,cheque_№-4579972293,2025-04-13 03:33:06,Шуруповерт,Кухонные принадлежности,7,4986,5
2,2,cheque_№-4799137996,2025-05-02 16:49:19,Средство для удаления пятен,Кухонные принадлежности,8,1925,15
2,2,cheque_№-6412282000,2025-06-02 21:47:20,Набор кухоных ножей,Бытовая химия,4,2777,5
2,2,cheque_№-4999158194,2025-01-30 09:33:37,Салфетка из микрофибры,Инструмент,8,4638,0
2,2,cheque_№-8848622588,2025-01-01 13:31:11,Салфетка из микрофибры,Бытовая химия,3,1947,20
2,2,cheque_№-6373896120,2025-05-19 01:55:14,Средство для очистки канализационных труб,Инструмент,4,4258,15
2,2,cheque_№-4510853972,2025-06-16 12:55:16,Средство для удаления пятен,Кухонные принадлежности,7,4828,10
2,2,cheque_№-5785485000,2025-06-03 12:52:13,Набор посуды для кухни,Бытовая химия,9,3494,15
