shop_num,cash_num,cheque_id,date,product,category,quantity,price,discount_perc
8,1,cheque_№-2489466953,2025-06-17 14:57:27,Набор отверток,Инструмент,10,849,20
8,1,cheque_№-2736372649,2025-03-12 10:31:58,Шуруповерт,Кухонные принадлежности,7,4815,10
8,1,cheque_№-2075769192,2025-04-08 21:32:20,Щётка для чистки,Инструмент,6,814,20
8,1,cheque_№-2749902238,2025-05-28 03:15:02,Салфетка из микрофибры,Кухонные принадлежности,3,1577,0
8,1,cheque_№-7499832787,2025-01-14 22:31:42,Средство для очистки канализационных труб,Кухонные принадлежности,2,2110,15
8,1,cheque_№-8359058135,2025-03-24 16:43:49,Полироль для мебели,Кухонные принадлежности,6,2482,10
8,1,cheque_№-9370673570,2025-05-31 13:41:46,Набор кухоных ножей,Инструмент,10,3921,10
8,1,cheque_№-4596101360,2025-04-06 03:21:40,Полироль для мебели,Бытовая химия,1,4702,10
8,1,cheque_№-6757982546,2025-06-19 05:31:42,Средство для ухода за полами,Кухонные принадлежности,10,2878,10
8,1,cheque_№-0311081276,2025-01-12 06:10:24,Набор губок для мытья посуды,Инструмент,1,2937,5
8,1,cheque_№-2098444221,2025-01-10 15:49:46,Средство для удаления пятен,Инструмент,1,376,10
8,1,cheque_№-0455336875,2025-05-14 17:19:10,Щётка для чистки,Кухонные принадлежности,9,3936,5
8,1,cheque_№-1544234794,2025-04-27 19:46:34,Средство для ухода за полами,Кухонные принадлежности,7,4475,10
8,1,cheque_№-2465088520,2025-04-04 12:13:14,Набор кухоных ножей,Кухонные принадлежности,6,833,0
8,1,cheque_№-8699386583,2025-02-26 22:10:50,Средство для дезинфекции,Инструмент,4,2181,0
8,1,cheque_№-1100752768,2025-05-10 01:23:41,Салфетка из микрофибры,Инструмент,6,1320,10
8,1,cheque_№-1706183322,2025-02-24 04:08:26,Набор посуды для кухни,Инструмент,5,942,20
8,1,cheque_№-1196549669,2025-01-24 20:24:02,Средство для очистки канализационных труб,Инструмент,3,3396,10
8,1,cheque_№-5490933489,2025-01-16 18:38:00,Набор кухоных ножей,Бытовая химия,8,252,10
8,1,cheque_№-5643551004,2025-02-01 19:25:02,Набор отверток,Кухонные принадлежности,9,4941,20
8,1,cheque_№-8708419231,2025-03-13 11:10:13,Полироль для мебели,Инструмент,5,3736,20
8,1,cheque_№-0880862134,2025-04-12 15:48:13,Средство для дезинфекции,Кухонные принадлежности,1,3191,10
8,1,cheque_№-0617140921,2025-05-20 03:39:16,Набор кухоных ножей,Бытовая химия,1,3554,5
8,1,cheque_№-5655156427,2025-05-02 13:40:57,Средство для очистки канализационных труб,Инструмент,1,3334,10
8,1,cheque_№-9723098392,2025-02-06 16:29:45,Средство для очистки канализационных труб,Кухонные принадлежности,7,2969,15
8,1,cheque_№-1057960366,2025-05-26 20:30:51,Полироль для мебели,Бытовая химия,5,916,10
8,1,cheque_№-5646933443,2025-03-16 11:00:33,Ароматизатор воздуха,Инструмент,6,2491,5
8,1,cheque_№-9306386207,2025-04-22 17:25:41,Экологичный стиральный порошок,Кухонные принадлежности,3,2248,15
8,1,cheque_№-4307904452,2025-01-17 18:02:27,Экологичный стиральный порошок,Инструмент,10,1085,0
8,1,cheque_№-1820160852,2025-05-04 16:32:53,Средство для ухода за полами,Кухонные принадлежности,1,1001,20
8,1,cheque_№-9506456229,2025-02-25 09:15:44,Полироль для мебели,Кухонные принадлежности,5,1861,0
8,1,cheque_№-4425708020,2025-05-14 18:28:43,Салфетка из микрофибры,Кухонные принадлежности,5,2961,15
8,1,cheque_№-8002125800,2025-06-08 10:30:00,Набор отверток,Кухонные принадлежности,8,4772,15
