shop_num,cash_num,cheque_id,date,product,category,quantity,price,discount_perc
4,1,cheque_№-7781106797,2025-01-16 20:15:10,Средство для ухода за стеклом,Кухонные принадлежности,2,879,10
4,1,cheque_№-9385821331,2025-04-16 02:10:51,Средство для ухода за стеклом,Бытовая химия,6,116,0
4,1,cheque_№-9119711462,2025-01-08 17:56:08,Набор отверток,Инструмент,4,833,10
4,1,cheque_№-1600349440,2025-05-03 05:14:24,Средство для дезинфекции,Инструмент,9,332,15
4,1,cheque_№-5797067342,2025-04-29 04:08:05,Набор инструментов для мелкого ремонта,Инструмент,8,2874,10
4,1,cheque_№-9654100336,2025-01-16 10:37:15,Шуруповерт,Кухонные принадлежности,2,721,20
4,1,cheque_№-2362035482,2025-05-22 14:09:53,Ароматизатор воздуха,Кухонные принадлежности,9,3719,5
4,1,cheque_№-9761176818,2025-03-20 21:19:12,Средство для удаления пятен,Кухонные принадлежности,4,2215,15
4,1,cheque_№-5889404284,2025-06-04 04:42:42,Средство для ухода за стеклом,Бытовая химия,2,1669,5
4,1,cheque_№-1609624733,2025-01-17 07:24:00,Средство для ухода за стеклом,Инструмент,4,686,20
4,1,cheque_№-6901239504,2025-01-30 14:24:13,Средство для ухода за полами,Инструмент,6,3864,0
4,1,cheque_№-2819473122,2025-02-07 12:32:42,Средство для ухода за полами,Бытовая химия,1,2211,0
4,1,cheque_№-2237993643,2025-02-26 21:42:35,Салфетка из микрофибры,Кухонные принадлежности,5,2252,10
4,1,cheque_№-2591425429,2025-06-14 04:41:47,Набор губок для мытья посуды,Бытовая химия,4,3498,5
4,1,cheque_№-5764906610,2025-04-19 21:22:10,Салфетка из микрофибры,Кухонные принадлежности,2,1669,0
4,1,cheque_№-2856304414,2025-05-13 09:01:34,Средство для удаления пятен,Инструмент,5,1386,20
4,1,cheque_№-0138072791,2025-03-15 05:03:46,Набор кухоных ножей,Инструмент,4,4682,20
4,1,cheque_№-0322331091,2025-01-16 02:49:31,Средство для удаления пятен,Инструмент,9,1522,5
4,1,cheque_№-9062066046,2025-01-31 16:55:05,Средство для дезинфекции,Кухонные принадлежности,7,4097,15
4,1,cheque_№-8833143900,2025-03-18 11:34:11,Щётка для чистки,Инструмент,5,1481,10
4,1,cheque_№-0100385229,2025-03-19 15:53:35,Набор инструментов для мелкого ремонта,Инструмент,6,2113,15
4,1,cheque_№-1043668288,2025-04-08 06:15:34,Средство для удаления пятен,Кухонные принадлежности,1,2659,15
4,1,cheque_№-1040760774,2025-05-07 01:07:42,Набор посуды для кухни,Кухонные принадлежности,8,4265,5
4,1,cheque_№-1694213341,2025-05-31 14:10:35,Ароматизатор воздуха,Кухонные принадлежности,6,3504,5
4,1,cheque_№-5581090905,2025-01-18 15:49:48,Набор посуды для кухни,Инструмент,2,4841,10
4,1,cheque_№-2976551085,2025-01-07 19:44:51,Средство для удаления пятен,Кухонные принадлежности,7,4345,15
4,1,cheque_№-6169939645,2025-04-09 17:53:45,Средство для очистки канализационных труб,Бытовая химия,5,4787,5
4,1,cheque_№-6014190744,2025-02-05 13:10:30,Набор кухоных ножей,Бытовая химия,4,101,10
4,1,cheque_№-3681079061,2025-05-26 11:44:51,Щётка для чистки,Кухонные принадлежности,7,4413,0
4,1,cheque_№-0665566171,2025-02-27 02:31:39,Набор кухоных ножей,Инструмент,6,4663,20
4,1,cheque_№-1155896674,2025-06-15 13:32:53,Набор отверток,Кухонные принадлежности,6,1312,10
4,1,cheque_№-5026019570,2025-06-18 20:52:30,Набор кухоных ножей,Инструмент,9,868,20
4,1,cheque_№-0730190007,2025-03-02 00:44:19,Шуруповерт,Инструмент,9,1764,20
4,1,cheque_№-9318389489,2025-03-09 09:23:04,Набор инструментов для мелкого ремонта,Инструмент,7,1973,10
4,1,cheque_№-5841372306,2025-03-06 23:55:42,Набор губок для мытья посуды,Бытовая химия,7,2259,20
4,1,cheque_№-6123430913,2025-04-20 07:33:55,Средство для удаления пятен,Инструмент,3,3061,20
4,1,cheque_№-5544234023,2025-04-07 19:53:58,Шуруповерт,Бытовая химия,5,4624,10
4,1,cheque_№-5225099889,2025-02-11 08:25:54,Шуруповерт,Кухонные принадлежности,6,3477,5
