shop_num,cash_num,cheque_id,date,product,category,quantity,price,discount_perc
8,3,cheque_№-5978092243,2025-06-03 06:58:49,Ароматизатор воздуха,Кухонные принадлежности,4,4210,20
8,3,cheque_№-3506107759,2025-03-19 14:29:54,Набор инструментов для мелкого ремонта,Бытовая химия,10,1915,5
8,3,cheque_№-1792606033,2025-02-09 21:01:02,Шуруповерт,Кухонные принадлежности,5,4564,20
8,3,cheque_№-2971290364,2025-04-08 10:30:23,Экологичный стиральный порошок,Инструмент,8,874,10
8,3,cheque_№-9439182888,2025-05-19 22:00:02,Набор инструментов для мелкого ремонта,Бытовая химия,3,1503,20
8,3,cheque_№-6457104263,2025-01-20 02:39:46,Щётка для чистки,Инструмент,6,2363,10
8,3,cheque_№-1610727874,2025-03-11 01:36:56,Набор губок для мытья посуды,Инструмент,1,3566,15
8,3,cheque_№-6120976941,2025-04-03 07:28:11,Набор губок для мытья посуды,Инструмент,9,4923,5
8,3,cheque_№-8141484470,2025-03-08 06:26:55,Средство для ухода за полами,Инструмент,9,232,20
8,3,cheque_№-3542725702,2025-05-23 07:53:20,Щётка для чистки,Бытовая химия,8,1258,10
8,3,cheque_№-6709588118,2025-02-21 12:11:34,Полироль для мебели,Инструмент,5,506,5
8,3,cheque_№-6887507528,2025-06-16 10:30:17,Щётка для чистки,Бытовая химия,3,4517,10
8,3,cheque_№-2046567895,2025-01-18 04:32:24,Средство для очистки канализационных труб,Кухонные принадлежности,1,1673,15
8,3,cheque_№-0133715494,2025-03-06 07:29:45,Набор кухоных ножей,Бытовая химия,2,3793,0
8,3,cheque_№-0613203854,2025-04-27 00:57:30,Средство для ухода за полами,Инструмент,6,2496,20
8,3,cheque_№-7215234286,2025-02-17 15:09:42,Средство для ухода за стеклом,Инструмент,6,1344,10
8,3,cheque_№-5028487290,2025-03-21 22:32:10,Набор отверток,Инструмент,4,1980,5
8,3,cheque_№-3002519583,2025-01-20 08:56:13,Салфетка из микрофибры,Инструмент,7,1538,15
8,3,cheque_№-2393977744,2025-03-27 20:23:21,Средство для ухода за стеклом,Кухонные принадлежности,6,1252,5
8,3,cheque_№-9792495599,2025-03-18 19:05:02,Набор инструментов для мелкого ремонта,Бытовая химия,7,701,0
8,3,cheque_№-6059614413,2025-05-22 17:12:02,Набор посуды для кухни,Инструмент,6,2659,20
8,3,cheque_№-8285495954,2025-04-21 01:51:58,Средство для дезинфекции,Бытовая химия,1,3222,15
8,3,cheque_№-7289744423,2025-05-26 04:00:16,Набор губок для мытья посуды,Кухонные принадлежности,8,4365,0
8,3,cheque_№-7674734109,2025-06-16 08:33:33,Ароматизатор воздуха,Кухонные принадлежности,4,3767,5
8,3,cheque_№-2351863276,2025-02-05 14:18:51,Набор посуды для кухни,Кухонные принадлежности,2,900,0
8,3,cheque_№-9490406200,2025-02-28 11:14:21,Средство для ухода за стеклом,Кухонные принадлежности,1,517,5
8,3,cheque_№-2682051614,2025-03-25 15:32:06,Ароматизатор воздуха,Кухонные принадлежности,2,2043,20
8,3,cheque_№-7412126449,2025-06-16 08:23:14,Ароматизатор воздуха,Бытовая химия,1,1208,20
8,3,cheque_№-0483570868,2025-01-05 06:40:17,Шуруповерт,Кухонные принадлежности,1,1764,10
8,3,cheque_№-6600648218,2025-05-20 18:04:15,Средство для удаления пятен,Инструмент,6,4470,0
8,3,cheque_№-8787723166,2025-04-05 06:47:59,Полироль для мебели,Инструмент,1,4035,15
8,3,cheque_№-6233883487,2025-04-20 19:33:46,Набор инструментов для мелкого ремонта,Кухонные принадлежности,4,2165,0
8,3,cheque_№-2693031840,2025-05-17 16:47:06,Шуруповерт,Бытовая химия,6,1608,5
8,3,cheque_№-7430999711,2025-01-31 07:29:32,Полироль для мебели,Инструмент,9,4013,5
